Start Normal X, Start Normal Y, Start Normal Z, Start Position X, Start Position Y, Start Position Z, Frame 1 Position X, Frame 1 Position Y, Frame 1 Position Z, 1-up Platform Position X, 1-up Platform Position Y, 1-up Platform Position Z, Return Position X, Return Position Y, Return Position Z, Pre-10K Speed, Pre-10K X Velocity, Pre-10K Z Velocity, Return Speed, Return X Velocity, Return Z Velocity, Frame 1 Q-steps, Frame 2 Q-steps, Frame 3 Q-steps, Frame 1 Angle, 10K Stick X, 10K Stick Y, 10K Camera Yaw, Start Floor Normal X, Start Floor Normal Y, Start Floor Normal Z, Number of Tilt Frames, Post-Tilt Platform Normal X, Post-Tilt Platform Normal Y, Post-Tilt Platform Normal Z, Post-Tilt Position X, Post-Tilt Position Y, Post-Tilt Position Z, Post-Upwarp Position X, Post-Upwarp Position Y, Post-Upwarp Position Z, Upwarp PU X, Upwarp PU Z
-0.231750, 0.819000, 0.394500, -1699.984863, -2930.997559, -456.000000, 14152919.000000, -2930.997559, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1782.500000, -2955.977051, -456.000000, 64218452.000000, 64218452.000000, 0.000000, -343654912.000000, -343654912.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248250, 0.834894, 0.449697, -1755.236206, -3069.809082, -445.707153, 62979736.000000, 946.190918, -263328848.000000, 976, -4012
-0.231750, 0.819000, 0.394500, -1699.984863, -2930.997559, -456.000000, 14152919.000000, -2930.997559, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1782.500000, -2955.977051, -456.000000, 64218452.000000, 64218452.000000, 0.000000, -343654912.000000, -343654912.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248250, 0.834894, 0.449697, -1755.236206, -3069.809082, -445.707153, 62720384.000000, 402.190918, -262541216.000000, 972, -4000
-0.231750, 0.819000, 0.394500, -1700.103271, -2931.029541, -456.000000, 14152918.000000, -2931.029541, -456.000000, 30207530.000000, -2961.844238, -456.000000, -1781.500000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248250, 0.834428, 0.449476, -1754.216675, -3070.118164, -445.688721, 62973876.000000, -1350.118164, -264641696.000000, 976, -4032
-0.231750, 0.819000, 0.394750, -1699.984863, -2929.605957, -459.000000, 14152919.000000, -2929.605957, -459.000000, 30207532.000000, -2956.519531, -459.000000, -1782.500000, -2954.737305, -459.000000, 64218452.000000, 64218452.000000, 0.000000, -343654912.000000, -343654912.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 45, 0.258250, 0.836047, 0.445092, -1753.418823, -3069.178711, -448.838470, 64350256.000000, -1157.178711, -255454880.000000, 996, -3892
-0.231500, 0.819000, 0.394250, -1698.103271, -2930.495605, -456.000000, 14152920.000000, -2930.495605, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1781.000000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834264, 0.449386, -1753.850586, -3070.336914, -445.689331, 63243768.000000, 3393.663086, -263066400.000000, 980, -4008
-0.231500, 0.819000, 0.394250, -1698.103271, -2930.495605, -456.000000, 14152920.000000, -2930.495605, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1781.000000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834264, 0.449386, -1753.850586, -3070.336914, -445.689331, 63760256.000000, 3521.663086, -265166736.000000, 988, -4040
-0.231500, 0.819000, 0.394250, -1700.103271, -2931.029541, -456.000000, 14152918.000000, -2931.029541, -456.000000, 30207530.000000, -2961.844238, -456.000000, -1781.500000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834461, 0.449508, -1754.302856, -3070.123291, -445.680267, 63500980.000000, 3081.876709, -264379008.000000, 984, -4028
-0.231500, 0.819000, 0.394250, -1700.103271, -2931.029541, -456.000000, 14152918.000000, -2931.029541, -456.000000, 30207530.000000, -2961.844238, -456.000000, -1781.500000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834461, 0.449508, -1754.302856, -3070.123291, -445.680267, 63242740.000000, 3009.876709, -263328848.000000, 980, -4012
-0.231500, 0.819000, 0.394250, -1698.103271, -2930.495605, -456.000000, 14152920.000000, -2930.495605, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1781.000000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834264, 0.449386, -1753.850586, -3070.336914, -445.689331, 63502016.000000, 3457.663086, -264116560.000000, 984, -4024
-0.231500, 0.819000, 0.394250, -1700.103271, -2931.029541, -456.000000, 14152918.000000, -2931.029541, -456.000000, 30207530.000000, -2961.844238, -456.000000, -1781.500000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834461, 0.449508, -1754.302856, -3070.123291, -445.680267, 63243868.000000, 3497.876709, -263066320.000000, 980, -4008
-0.231500, 0.819000, 0.394250, -1700.103271, -2931.029541, -456.000000, 14152918.000000, -2931.029541, -456.000000, 30207530.000000, -2961.844238, -456.000000, -1781.500000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834461, 0.449508, -1754.302856, -3070.123291, -445.680267, 63505456.000000, 4993.876953, -263328848.000000, 984, -4012
-0.231500, 0.819000, 0.394250, -1700.103271, -2931.029541, -456.000000, 14152918.000000, -2931.029541, -456.000000, 30207530.000000, -2961.844238, -456.000000, -1781.500000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834461, 0.449508, -1754.302856, -3070.123291, -445.680267, 62980024.000000, 1041.876709, -263328848.000000, 976, -4012
-0.231500, 0.819000, 0.394250, -1700.103271, -2931.029541, -456.000000, 14152918.000000, -2931.029541, -456.000000, 30207530.000000, -2961.844238, -456.000000, -1781.500000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834461, 0.449508, -1754.302856, -3070.123291, -445.680267, 63236028.000000, 161.876709, -264904096.000000, 980, -4036
-0.231500, 0.819000, 0.394250, -1700.103271, -2931.029541, -456.000000, 14152918.000000, -2931.029541, -456.000000, 30207530.000000, -2961.844238, -456.000000, -1781.500000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834461, 0.449508, -1754.302856, -3070.123291, -445.680267, 63760348.000000, 3633.876709, -265166640.000000, 988, -4040
-0.231500, 0.819000, 0.394250, -1698.103271, -2930.495605, -456.000000, 14152920.000000, -2930.495605, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1781.000000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834264, 0.449386, -1753.850586, -3070.336914, -445.689331, 62721684.000000, 873.663086, -262278784.000000, 972, -3996
-0.231500, 0.819000, 0.394250, -1698.103271, -2930.495605, -456.000000, 14152920.000000, -2930.495605, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1781.000000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834264, 0.449386, -1753.850586, -3070.336914, -445.689331, 63246004.000000, 4337.663086, -262541312.000000, 980, -4000
-0.231500, 0.819000, 0.394250, -1698.103271, -2930.495605, -456.000000, 14152920.000000, -2930.495605, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1781.000000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834264, 0.449386, -1753.850586, -3070.336914, -445.689331, 62985528.000000, 3313.663086, -262016240.000000, 976, -3992
-0.231500, 0.819000, 0.394250, -1700.103271, -2931.029541, -456.000000, 14152918.000000, -2931.029541, -456.000000, 30207530.000000, -2961.844238, -456.000000, -1781.500000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834461, 0.449508, -1754.302856, -3070.123291, -445.680267, 62984500.000000, 2937.876709, -262278688.000000, 976, -3996
-0.231500, 0.819000, 0.394250, -1700.103271, -2931.029541, -456.000000, 14152918.000000, -2931.029541, -456.000000, 30207530.000000, -2961.844238, -456.000000, -1781.500000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834461, 0.449508, -1754.302856, -3070.123291, -445.680267, 62463528.000000, 905.876709, -261228528.000000, 968, -3980
-0.231500, 0.819000, 0.394250, -1700.103271, -2931.029541, -456.000000, 14152918.000000, -2931.029541, -456.000000, 30207530.000000, -2961.844238, -456.000000, -1781.500000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834461, 0.449508, -1754.302856, -3070.123291, -445.680267, 63238272.000000, 1113.876709, -264379008.000000, 980, -4028
-0.231500, 0.819000, 0.394250, -1700.103271, -2931.029541, -456.000000, 14152918.000000, -2931.029541, -456.000000, 30207530.000000, -2961.844238, -456.000000, -1781.500000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834461, 0.449508, -1754.302856, -3070.123291, -445.680267, 63246088.000000, 4449.876953, -262541232.000000, 980, -4000
-0.231500, 0.819000, 0.394250, -1698.103271, -2930.495605, -456.000000, 14152920.000000, -2930.495605, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1781.000000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834264, 0.449386, -1753.850586, -3070.336914, -445.689331, 63504244.000000, 4417.663086, -263591472.000000, 984, -4016
-0.231500, 0.819000, 0.394250, -1698.103271, -2930.495605, -456.000000, 14152920.000000, -2930.495605, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1781.000000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834264, 0.449386, -1753.850586, -3070.336914, -445.689331, 63500896.000000, 2977.663086, -264379104.000000, 984, -4028
-0.231500, 0.819000, 0.394250, -1700.103271, -2931.029541, -456.000000, 14152918.000000, -2931.029541, -456.000000, 30207530.000000, -2961.844238, -456.000000, -1781.500000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834461, 0.449508, -1754.302856, -3070.123291, -445.680267, 62987848.000000, 4369.876953, -261491056.000000, 976, -3984
-0.231500, 0.819000, 0.394250, -1700.103271, -2931.029541, -456.000000, 14152918.000000, -2931.029541, -456.000000, 30207530.000000, -2961.844238, -456.000000, -1781.500000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834461, 0.449508, -1754.302856, -3070.123291, -445.680267, 62985612.000000, 3417.876709, -262016144.000000, 976, -3992
-0.231500, 0.819000, 0.394250, -1698.103271, -2930.495605, -456.000000, 14152920.000000, -2930.495605, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1781.000000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834264, 0.449386, -1753.850586, -3070.336914, -445.689331, 63762492.000000, 4481.663086, -264641664.000000, 988, -4032
-0.231500, 0.819000, 0.394250, -1698.103271, -2930.495605, -456.000000, 14152920.000000, -2930.495605, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1781.000000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834264, 0.449386, -1753.850586, -3070.336914, -445.689331, 62463444.000000, 801.663086, -261228624.000000, 968, -3980
-0.231500, 0.819000, 0.394250, -1698.103271, -2930.495605, -456.000000, 14152920.000000, -2930.495605, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1781.000000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834264, 0.449386, -1753.850586, -3070.336914, -445.689331, 62984408.000000, 2841.663086, -262278784.000000, 976, -3996
-0.231500, 0.819000, 0.394250, -1698.103271, -2930.495605, -456.000000, 14152920.000000, -2930.495605, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1781.000000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834264, 0.449386, -1753.850586, -3070.336914, -445.689331, 62979932.000000, 945.663086, -263328944.000000, 976, -4012
-0.231500, 0.819000, 0.394250, -1700.103271, -2931.029541, -456.000000, 14152918.000000, -2931.029541, -456.000000, 30207530.000000, -2961.844238, -456.000000, -1781.500000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834461, 0.449508, -1754.302856, -3070.123291, -445.680267, 63506576.000000, 5473.876953, -263066320.000000, 984, -4008
-0.231500, 0.819000, 0.394250, -1698.103271, -2930.495605, -456.000000, 14152920.000000, -2930.495605, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1781.000000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834264, 0.449386, -1753.850586, -3070.336914, -445.689331, 62462316.000000, 321.663086, -261491152.000000, 968, -3984
-0.231500, 0.819000, 0.394250, -1698.103271, -2930.495605, -456.000000, 14152920.000000, -2930.495605, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1781.000000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834264, 0.449386, -1753.850586, -3070.336914, -445.689331, 63242648.000000, 2913.663086, -263328944.000000, 980, -4012
-0.231500, 0.819000, 0.394250, -1698.103271, -2930.495605, -456.000000, 14152920.000000, -2930.495605, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1781.000000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834264, 0.449386, -1753.850586, -3070.336914, -445.689331, 63764740.000000, 5425.663086, -264116560.000000, 988, -4024
-0.231500, 0.819000, 0.394250, -1698.103271, -2930.495605, -456.000000, 14152920.000000, -2930.495605, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1781.000000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834264, 0.449386, -1753.850586, -3070.336914, -445.689331, 62200728.000000, -1174.336914, -261228624.000000, 964, -3980
-0.231500, 0.819000, 0.394250, -1700.103271, -2931.029541, -456.000000, 14152918.000000, -2931.029541, -456.000000, 30207530.000000, -2961.844238, -456.000000, -1781.500000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834461, 0.449508, -1754.302856, -3070.123291, -445.680267, 62974436.000000, -1334.123291, -264641552.000000, 976, -4032
-0.231500, 0.819000, 0.394250, -1698.103271, -2930.495605, -456.000000, 14152920.000000, -2930.495605, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1781.000000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834264, 0.449386, -1753.850586, -3070.336914, -445.689331, 62720564.000000, 393.663086, -262541312.000000, 972, -4000
-0.231500, 0.819000, 0.394250, -1698.103271, -2930.495605, -456.000000, 14152920.000000, -2930.495605, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1781.000000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834264, 0.449386, -1753.850586, -3070.336914, -445.689331, 62201840.000000, -702.336914, -260966080.000000, 964, -3976
-0.231500, 0.819000, 0.394250, -1698.103271, -2930.495605, -456.000000, 14152920.000000, -2930.495605, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1781.000000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834264, 0.449386, -1753.850586, -3070.336914, -445.689331, 63763612.000000, 4945.663086, -264379104.000000, 988, -4028
-0.231500, 0.819000, 0.394250, -1700.103271, -2931.029541, -456.000000, 14152918.000000, -2931.029541, -456.000000, 30207530.000000, -2961.844238, -456.000000, -1781.500000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834461, 0.449508, -1754.302856, -3070.123291, -445.680267, 63502100.000000, 3553.876709, -264116464.000000, 984, -4024
-0.231500, 0.819000, 0.394250, -1700.103271, -2931.029541, -456.000000, 14152918.000000, -2931.029541, -456.000000, 30207530.000000, -2961.844238, -456.000000, -1781.500000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834461, 0.449508, -1754.302856, -3070.123291, -445.680267, 62721776.000000, 969.876709, -262278688.000000, 972, -3996
-0.231500, 0.819000, 0.394250, -1698.103271, -2930.495605, -456.000000, 14152920.000000, -2930.495605, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1781.000000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834264, 0.449386, -1753.850586, -3070.336914, -445.689331, 63238180.000000, 1009.663086, -264379104.000000, 980, -4028
-0.231500, 0.819000, 0.394500, -1699.984863, -2930.997559, -456.000000, 14152919.000000, -2930.997559, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1782.500000, -2955.977051, -456.000000, 64218452.000000, 64218452.000000, 0.000000, -343654912.000000, -343654912.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834908, 0.449698, -1755.261230, -3069.788818, -445.711212, 62201084.000000, -1253.788818, -261228448.000000, 964, -3980
-0.231500, 0.819000, 0.394500, -1698.103271, -2930.495605, -456.000000, 14152920.000000, -2930.495605, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1781.000000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834274, 0.449340, -1753.828003, -3070.245361, -445.720123, 62981076.000000, 1201.754639, -263066496.000000, 976, -4008
-0.231500, 0.819000, 0.394500, -1699.984863, -2930.997559, -456.000000, 14152919.000000, -2930.997559, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1782.500000, -2955.977051, -456.000000, 64218452.000000, 64218452.000000, 0.000000, -343654912.000000, -343654912.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834908, 0.449698, -1755.261230, -3069.788818, -445.711212, 63243012.000000, 2834.211182, -263328768.000000, 980, -4012
-0.231500, 0.819000, 0.394500, -1698.103271, -2930.495605, -456.000000, 14152920.000000, -2930.495605, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1781.000000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834274, 0.449340, -1753.828003, -3070.245361, -445.720123, 62979948.000000, 729.754639, -263329040.000000, 976, -4012
-0.231500, 0.819000, 0.394500, -1700.103271, -2931.029541, -456.000000, 14152918.000000, -2931.029541, -456.000000, 30207530.000000, -2961.844238, -456.000000, -1781.500000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834442, 0.449477, -1754.241943, -3070.096436, -445.692841, 62984500.000000, 2841.903564, -262278720.000000, 976, -3996
-0.231500, 0.819000, 0.394500, -1699.984863, -2930.997559, -456.000000, 14152919.000000, -2930.997559, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1782.500000, -2955.977051, -456.000000, 64218452.000000, 64218452.000000, 0.000000, -343654912.000000, -343654912.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834908, 0.449698, -1755.261230, -3069.788818, -445.711212, 63501252.000000, 2890.211182, -264378944.000000, 984, -4028
-0.231500, 0.819000, 0.394500, -1698.103271, -2930.495605, -456.000000, 14152920.000000, -2930.495605, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1781.000000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834274, 0.449340, -1753.828003, -3070.245361, -445.720123, 62978840.000000, 257.754639, -263591568.000000, 976, -4016
-0.231500, 0.819000, 0.394500, -1698.103271, -2930.495605, -456.000000, 14152920.000000, -2930.495605, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1781.000000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834274, 0.449340, -1753.828003, -3070.245361, -445.720123, 62717232.000000, -1254.245361, -263329040.000000, 972, -4012
-0.231500, 0.819000, 0.394500, -1698.103271, -2930.495605, -456.000000, 14152920.000000, -2930.495605, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1781.000000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834274, 0.449340, -1753.828003, -3070.245361, -445.720123, 63760288.000000, 3313.754639, -265166816.000000, 988, -4040
-0.231500, 0.819000, 0.394500, -1699.984863, -2930.997559, -456.000000, 14152919.000000, -2930.997559, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1782.500000, -2955.977051, -456.000000, 64218452.000000, 64218452.000000, 0.000000, -343654912.000000, -343654912.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834908, 0.449698, -1755.261230, -3069.788818, -445.711212, 62985876.000000, 3242.211182, -262016064.000000, 976, -3992
-0.231500, 0.819000, 0.394500, -1699.984863, -2930.997559, -456.000000, 14152919.000000, -2930.997559, -456.000000, 30207532.000000, -2956.519531, -456.000000, -1782.500000, -2955.977051, -456.000000, 64218452.000000, 64218452.000000, 0.000000, -343654912.000000, -343654912.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834908, 0.449698, -1755.261230, -3069.788818, -445.711212, 63245252.000000, 3778.211182, -262803696.000000, 980, -4004
-0.231500, 0.819000, 0.394500, -1700.103271, -2931.029541, -456.000000, 14152918.000000, -2931.029541, -456.000000, 30207530.000000, -2961.844238, -456.000000, -1781.500000, -2955.754639, -456.000000, 64218448.000000, 64218448.000000, 0.000000, -343654880.000000, -343654880.000000, -0.000000, 1, 1, 1, 16384, 0, -8, 49152, -0.235306, 0.881654, 0.409043, 44, 0.248500, 0.834442, 0.449477, -1754.241943, -3070.096436, -445.692841, 62721776.000000, 873.903564, -262278720.000000, 972, -3996
